origin_airport,destination_airport,num_flights,o_lat,o_long,d_lat,d_long
SEA,ICT,158,47.44898,-122.30931000000001,37.64996,-97.43305
ATL,ICT,1048,33.640440000000005,-84.42694,37.64996,-97.43305
DEN,ICT,1038,39.85841,-104.667,37.64996,-97.43305
PHX,ICT,365,33.43417,-112.00806000000001,37.64996,-97.43305
MSP,ICT,753,44.88055,-93.21692,37.64996,-97.43305
DFW,ICT,377,32.89595,-97.0372,37.64996,-97.43305
IAH,ICT,1058,29.98047,-95.33972,37.64996,-97.43305
STL,ICT,677,38.747690000000006,-90.35999,37.64996,-97.43305
LAS,TUL,364,36.08036,-115.15233,36.198370000000004,-95.88824
ORD,TUL,1398,41.9796,-87.90446,36.198370000000004,-95.88824
ATL,TUL,1579,33.640440000000005,-84.42694,36.198370000000004,-95.88824
DEN,TUL,1669,39.85841,-104.667,36.198370000000004,-95.88824
PHX,TUL,648,33.43417,-112.00806000000001,36.198370000000004,-95.88824
MSP,TUL,462,44.88055,-93.21692,36.198370000000004,-95.88824
SLC,TUL,358,40.78839,-111.97776999999999,36.198370000000004,-95.88824
DFW,TUL,2506,32.89595,-97.0372,36.198370000000004,-95.88824
HOU,TUL,1015,29.64542,-95.27889,36.198370000000004,-95.88824
DAL,TUL,1359,32.84711,-96.85177,36.198370000000004,-95.88824
MIA,TUL,52,25.79325,-80.29056,36.198370000000004,-95.88824
DTW,TUL,309,42.21206,-83.34884,36.198370000000004,-95.88824
CLT,TUL,57,35.214009999999995,-80.94313000000001,36.198370000000004,-95.88824
IAH,TUL,1465,29.98047,-95.33972,36.198370000000004,-95.88824
STL,TUL,665,38.747690000000006,-90.35999,36.198370000000004,-95.88824
LAS,CAK,179,36.08036,-115.15233,40.916309999999996,-81.44247
ORD,CAK,1467,41.9796,-87.90446,40.916309999999996,-81.44247
ATL,CAK,1691,33.640440000000005,-84.42694,40.916309999999996,-81.44247
MCO,CAK,366,28.428890000000003,-81.31603,40.916309999999996,-81.44247
FLL,CAK,191,26.07258,-80.15275,40.916309999999996,-81.44247
EWR,CAK,673,40.6925,-74.16866,40.916309999999996,-81.44247
TPA,CAK,69,27.97547,-82.53325,40.916309999999996,-81.44247
DTW,CAK,914,42.21206,-83.34884,40.916309999999996,-81.44247
RSW,CAK,92,26.536170000000002,-81.75516999999999,40.916309999999996,-81.44247
CLE,CAK,1,41.41089,-81.8494,40.916309999999996,-81.44247
MYR,CAK,178,33.67975,-78.92833,40.916309999999996,-81.44247
LAS,BLI,154,36.08036,-115.15233,48.79275,-122.53753
SEA,BLI,373,47.44898,-122.30931000000001,48.79275,-122.53753
OGG,BLI,84,20.89865,-156.43046,48.79275,-122.53753
KOA,BLI,21,19.738770000000002,-156.04563000000002,48.79275,-122.53753
PDX,BLI,92,45.58872,-122.5975,48.79275,-122.53753
LAS,ALB,114,36.08036,-115.15233,42.74812,-73.80298
ORD,ALB,985,41.9796,-87.90446,42.74812,-73.80298
ATL,ALB,1031,33.640440000000005,-84.42694,42.74812,-73.80298
MCO,ALB,1084,28.428890000000003,-81.31603,42.74812,-73.80298
DEN,ALB,239,39.85841,-104.667,42.74812,-73.80298
FLL,ALB,643,26.07258,-80.15275,42.74812,-73.80298
MSP,ALB,222,44.88055,-93.21692,42.74812,-73.80298
EWR,ALB,72,40.6925,-74.16866,42.74812,-73.80298
TPA,ALB,437,27.97547,-82.53325,42.74812,-73.80298
BWI,ALB,1920,39.1754,-76.6682,42.74812,-73.80298
DTW,ALB,844,42.21206,-83.34884,42.74812,-73.80298
CLT,ALB,1034,35.214009999999995,-80.94313000000001,42.74812,-73.80298
MDW,ALB,727,41.78598,-87.75242,42.74812,-73.80298
RSW,ALB,49,26.536170000000002,-81.75516999999999,42.74812,-73.80298
LAS,FSD,105,36.08036,-115.15233,43.58135,-96.7417
ORD,FSD,1423,41.9796,-87.90446,43.58135,-96.7417
ATL,FSD,291,33.640440000000005,-84.42694,43.58135,-96.7417
DEN,FSD,1151,39.85841,-104.667,43.58135,-96.7417
MSP,FSD,1467,44.88055,-93.21692,43.58135,-96.7417
LAS,BIS,66,36.08036,-115.15233,46.77411,-100.74672
ORD,BIS,293,41.9796,-87.90446,46.77411,-100.74672
DEN,BIS,622,39.85841,-104.667,46.77411,-100.74672
MSP,BIS,1274,44.88055,-93.21692,46.77411,-100.74672
LAS,CID,22,36.08036,-115.15233,41.88459,-91.71087
ORD,CID,1910,41.9796,-87.90446,41.88459,-91.71087
ATL,CID,759,33.640440000000005,-84.42694,41.88459,-91.71087
MCO,CID,7,28.428890000000003,-81.31603,41.88459,-91.71087
DEN,CID,880,39.85841,-104.667,41.88459,-91.71087
MSP,CID,823,44.88055,-93.21692,41.88459,-91.71087
DTW,CID,885,42.21206,-83.34884,41.88459,-91.71087
SCE,CID,1,40.851209999999995,-77.8463,41.88459,-91.71087
LAS,MHK,2,36.08036,-115.15233,39.14097,-96.67083000000001
ORD,MHK,261,41.9796,-87.90446,39.14097,-96.67083000000001
DFW,MHK,653,32.89595,-97.0372,39.14097,-96.67083000000001
BNA,MHK,1,36.12448,-86.67818,39.14097,-96.67083000000001
GEG,MHK,1,47.619859999999996,-117.53383999999998,39.14097,-96.67083000000001
LGA,RIC,1410,40.77724,-73.87261,37.50517,-77.31967
ORD,RIC,1446,41.9796,-87.90446,37.50517,-77.31967
ATL,RIC,4009,33.640440000000005,-84.42694,37.50517,-77.31967
MCO,RIC,762,28.428890000000003,-81.31603,37.50517,-77.31967
DEN,RIC,365,39.85841,-104.667,37.50517,-77.31967
BOS,RIC,2051,42.36435,-71.00518000000001,37.50517,-77.31967
FLL,RIC,565,26.07258,-80.15275,37.50517,-77.31967
MSP,RIC,353,44.88055,-93.21692,37.50517,-77.31967
DFW,RIC,872,32.89595,-97.0372,37.50517,-77.31967
EWR,RIC,1000,40.6925,-74.16866,37.50517,-77.31967
DTW,RIC,1075,42.21206,-83.34884,37.50517,-77.31967
CLT,RIC,1546,35.214009999999995,-80.94313000000001,37.50517,-77.31967
IAH,RIC,362,29.98047,-95.33972,37.50517,-77.31967
ORF,RIC,1,36.89461,-76.20121999999999,37.50517,-77.31967
LGA,GSO,938,40.77724,-73.87261,36.09775,-79.9373
ORD,GSO,411,41.9796,-87.90446,36.09775,-79.9373
ATL,GSO,2680,33.640440000000005,-84.42694,36.09775,-79.9373
DEN,GSO,73,39.85841,-104.667,36.09775,-79.9373
EWR,GSO,835,40.6925,-74.16866,36.09775,-79.9373
DTW,GSO,575,42.21206,-83.34884,36.09775,-79.9373
CLT,GSO,94,35.214009999999995,-80.94313000000001,36.09775,-79.9373
LGA,MYR,731,40.77724,-73.87261,33.67975,-78.92833
ORD,MYR,282,41.9796,-87.90446,33.67975,-78.92833
ATL,MYR,1387,33.640440000000005,-84.42694,33.67975,-78.92833
BOS,MYR,365,42.36435,-71.00518000000001,33.67975,-78.92833
FLL,MYR,405,26.07258,-80.15275,33.67975,-78.92833
DFW,MYR,75,32.89595,-97.0372,33.67975,-78.92833
EWR,MYR,623,40.6925,-74.16866,33.67975,-78.92833
PHL,MYR,217,39.87195,-75.24114,33.67975,-78.92833
BWI,MYR,236,39.1754,-76.6682,33.67975,-78.92833
DTW,MYR,407,42.21206,-83.34884,33.67975,-78.92833
CLT,MYR,214,35.214009999999995,-80.94313000000001,33.67975,-78.92833
PIT,MYR,155,40.49147,-80.23286999999999,33.67975,-78.92833
CLE,MYR,199,41.41089,-81.8494,33.67975,-78.92833
BDL,MYR,157,41.93887,-72.68323000000001,33.67975,-78.92833
CAK,MYR,178,40.916309999999996,-81.44247,33.67975,-78.92833
CRW,MYR,38,38.37315,-81.59319,33.67975,-78.92833
ACY,MYR,365,39.45758,-74.57717,33.67975,-78.92833
LBE,MYR,242,40.275940000000006,-79.4048,33.67975,-78.92833
PBG,MYR,57,,,33.67975,-78.92833
IAG,MYR,136,43.10726,-78.94538,33.67975,-78.92833
LGA,GRR,359,40.77724,-73.87261,42.88082,-85.52277
ORD,GRR,2519,41.9796,-87.90446,42.88082,-85.52277
ATL,GRR,1648,33.640440000000005,-84.42694,42.88082,-85.52277
MCO,GRR,176,28.428890000000003,-81.31603,42.88082,-85.52277
DEN,GRR,668,39.85841,-104.667,42.88082,-85.52277
MSP,GRR,1383,44.88055,-93.21692,42.88082,-85.52277
EWR,GRR,490,40.6925,-74.16866,42.88082,-85.52277
TPA,GRR,126,27.97547,-82.53325,42.88082,-85.52277
BWI,GRR,379,39.1754,-76.6682,42.88082,-85.52277
DTW,GRR,1642,42.21206,-83.34884,42.88082,-85.52277
IAH,GRR,353,29.98047,-95.33972,42.88082,-85.52277
MDW,GRR,1041,41.78598,-87.75242,42.88082,-85.52277
RSW,GRR,124,26.536170000000002,-81.75516999999999,42.88082,-85.52277
LGA,CAE,287,40.77724,-73.87261,33.93884,-81.11954
ORD,CAE,568,41.9796,-87.90446,33.93884,-81.11954
ATL,CAE,2664,33.640440000000005,-84.42694,33.93884,-81.11954
IAH,CAE,321,29.98047,-95.33972,33.93884,-81.11954
LGA,GSP,198,40.77724,-73.87261,34.89567,-82.21885999999999
ORD,GSP,744,41.9796,-87.90446,34.89567,-82.21885999999999
ATL,GSP,3691,33.640440000000005,-84.42694,34.89567,-82.21885999999999
DFW,GSP,373,32.89595,-97.0372,34.89567,-82.21885999999999
EWR,GSP,336,40.6925,-74.16866,34.89567,-82.21885999999999
DTW,GSP,482,42.21206,-83.34884,34.89567,-82.21885999999999
IAH,GSP,511,29.98047,-95.33972,34.89567,-82.21885999999999
LGA,ORF,155,40.77724,-73.87261,36.89461,-76.20121999999999
ORD,ORF,1258,41.9796,-87.90446,36.89461,-76.20121999999999
ATL,ORF,2884,33.640440000000005,-84.42694,36.89461,-76.20121999999999
MCO,ORF,429,28.428890000000003,-81.31603,36.89461,-76.20121999999999
DEN,ORF,34,39.85841,-104.667,36.89461,-76.20121999999999
BOS,ORF,82,42.36435,-71.00518000000001,36.89461,-76.20121999999999
MSP,ORF,129,44.88055,-93.21692,36.89461,-76.20121999999999
DFW,ORF,709,32.89595,-97.0372,36.89461,-76.20121999999999
EWR,ORF,1087,40.6925,-74.16866,36.89461,-76.20121999999999
BWI,ORF,1692,39.1754,-76.6682,36.89461,-76.20121999999999
DTW,ORF,570,42.21206,-83.34884,36.89461,-76.20121999999999
CLT,ORF,1062,35.214009999999995,-80.94313000000001,36.89461,-76.20121999999999
IAH,ORF,220,29.98047,-95.33972,36.89461,-76.20121999999999
MDW,ORF,676,41.78598,-87.75242,36.89461,-76.20121999999999
IAD,ORF,312,38.94453,-77.45581,36.89461,-76.20121999999999
LGA,CHO,142,40.77724,-73.87261,38.13864,-78.45286
ORD,CHO,1063,41.9796,-87.90446,38.13864,-78.45286
ATL,CHO,1005,33.640440000000005,-84.42694,38.13864,-78.45286
IAD,CHO,1,38.94453,-77.45581,38.13864,-78.45286
LGA,LEX,130,40.77724,-73.87261,38.036970000000004,-84.60539
ORD,LEX,1401,41.9796,-87.90446,38.036970000000004,-84.60539
ATL,LEX,2202,33.640440000000005,-84.42694,38.036970000000004,-84.60539
MSP,LEX,274,44.88055,-93.21692,38.036970000000004,-84.60539
EWR,LEX,262,40.6925,-74.16866,38.036970000000004,-84.60539
DTW,LEX,652,42.21206,-83.34884,38.036970000000004,-84.60539
IAH,LEX,336,29.98047,-95.33972,38.036970000000004,-84.60539
LGA,TYS,124,40.77724,-73.87261,35.812490000000004,-83.99286
ORD,TYS,1548,41.9796,-87.90446,35.812490000000004,-83.99286
ATL,TYS,1921,33.640440000000005,-84.42694,35.812490000000004,-83.99286
MCO,TYS,38,28.428890000000003,-81.31603,35.812490000000004,-83.99286
DEN,TYS,124,39.85841,-104.667,35.812490000000004,-83.99286
DFW,TYS,805,32.89595,-97.0372,35.812490000000004,-83.99286
EWR,TYS,632,40.6925,-74.16866,35.812490000000004,-83.99286
DTW,TYS,116,42.21206,-83.34884,35.812490000000004,-83.99286
CLT,TYS,269,35.214009999999995,-80.94313000000001,35.812490000000004,-83.99286
IAH,TYS,1005,29.98047,-95.33972,35.812490000000004,-83.99286
LGA,ILM,23,40.77724,-73.87261,34.27061,-77.90256
ATL,ILM,1210,33.640440000000005,-84.42694,34.27061,-77.90256
PHL,ILM,6,39.87195,-75.24114,34.27061,-77.90256
DTW,ILM,1,42.21206,-83.34884,34.27061,-77.90256
CLT,ILM,850,35.214009999999995,-80.94313000000001,34.27061,-77.90256
LGA,AVL,10,40.77724,-73.87261,35.43619,-82.54181
ORD,AVL,1143,41.9796,-87.90446,35.43619,-82.54181
ATL,AVL,2126,33.640440000000005,-84.42694,35.43619,-82.54181
EWR,AVL,322,40.6925,-74.16866,35.43619,-82.54181
LGA,MHT,5,40.77724,-73.87261,42.93452,-71.43706
ORD,MHT,596,41.9796,-87.90446,42.93452,-71.43706
ATL,MHT,364,33.640440000000005,-84.42694,42.93452,-71.43706
MCO,MHT,760,28.428890000000003,-81.31603,42.93452,-71.43706
EWR,MHT,356,40.6925,-74.16866,42.93452,-71.43706
TPA,MHT,466,27.97547,-82.53325,42.93452,-71.43706
BWI,MHT,2421,39.1754,-76.6682,42.93452,-71.43706
DTW,MHT,247,42.21206,-83.34884,42.93452,-71.43706
CLT,MHT,40,35.214009999999995,-80.94313000000001,42.93452,-71.43706
MDW,MHT,922,41.78598,-87.75242,42.93452,-71.43706
LGA,TVC,5,40.77724,-73.87261,44.741440000000004,-85.58224
ORD,TVC,1753,41.9796,-87.90446,44.741440000000004,-85.58224
ATL,TVC,10,33.640440000000005,-84.42694,44.741440000000004,-85.58224
MSP,TVC,220,44.88055,-93.21692,44.741440000000004,-85.58224
EWR,TVC,85,40.6925,-74.16866,44.741440000000004,-85.58224
DTW,TVC,1073,42.21206,-83.34884,44.741440000000004,-85.58224
LGA,SBN,1,40.77724,-73.87261,41.70895,-86.31846999999999
ORD,SBN,1339,41.9796,-87.90446,41.70895,-86.31846999999999
ATL,SBN,1366,33.640440000000005,-84.42694,41.70895,-86.31846999999999
MSP,SBN,655,44.88055,-93.21692,41.70895,-86.31846999999999
EWR,SBN,449,40.6925,-74.16866,41.70895,-86.31846999999999
DTW,SBN,1474,42.21206,-83.34884,41.70895,-86.31846999999999
ORD,LGA,10164,41.9796,-87.90446,40.77724,-73.87261
ATL,LGA,8512,33.640440000000005,-84.42694,40.77724,-73.87261
MCO,LGA,4076,28.428890000000003,-81.31603,40.77724,-73.87261
DEN,LGA,3837,39.85841,-104.667,40.77724,-73.87261
BOS,LGA,6506,42.36435,-71.00518000000001,40.77724,-73.87261
DCA,LGA,1204,38.85208,-77.03772,40.77724,-73.87261
FLL,LGA,5280,26.07258,-80.15275,40.77724,-73.87261
MSP,LGA,2371,44.88055,-93.21692,40.77724,-73.87261
DFW,LGA,4138,32.89595,-97.0372,40.77724,-73.87261
TPA,LGA,1793,27.97547,-82.53325,40.77724,-73.87261
HOU,LGA,773,29.64542,-95.27889,40.77724,-73.87261
DAL,LGA,2475,32.84711,-96.85177,40.77724,-73.87261
PHL,LGA,407,39.87195,-75.24114,40.77724,-73.87261
MIA,LGA,6161,25.79325,-80.29056,40.77724,-73.87261
DTW,LGA,3563,42.21206,-83.34884,40.77724,-73.87261
CLT,LGA,4840,35.214009999999995,-80.94313000000001,40.77724,-73.87261
JAX,LGA,3,30.494059999999998,-81.68786,40.77724,-73.87261
MSY,LGA,448,29.99339,-90.25803,40.77724,-73.87261
IAH,LGA,2575,29.98047,-95.33972,40.77724,-73.87261
RDU,LGA,955,35.87764,-78.78747,40.77724,-73.87261
MDW,LGA,2151,41.78598,-87.75242,40.77724,-73.87261
PBI,LGA,2799,26.683159999999997,-80.09559,40.77724,-73.87261
STL,LGA,1852,38.747690000000006,-90.35999,40.77724,-73.87261
IND,LGA,320,39.71733,-86.29438,40.77724,-73.87261
RIC,LGA,1423,37.50517,-77.31967,40.77724,-73.87261
RSW,LGA,389,26.536170000000002,-81.75516999999999,40.77724,-73.87261
MCI,LGA,741,39.29761,-94.71391,40.77724,-73.87261
CMH,LGA,174,39.99799,-82.89188,40.77724,-73.87261
SAT,LGA,4,29.533690000000004,-98.46978,40.77724,-73.87261
MKE,LGA,1117,42.94722,-87.89658,40.77724,-73.87261
GSP,LGA,226,34.89567,-82.21885999999999,40.77724,-73.87261
BNA,LGA,1279,36.12448,-86.67818,40.77724,-73.87261
PIT,LGA,974,40.49147,-80.23286999999999,40.77724,-73.87261
SAV,LGA,466,32.12758,-81.20214,40.77724,-73.87261
CHS,LGA,162,32.89865,-80.04051,40.77724,-73.87261
MEM,LGA,295,35.04242,-89.97667,40.77724,-73.87261
CLE,LGA,3116,41.41089,-81.8494,40.77724,-73.87261
BHM,LGA,436,33.562940000000005,-86.75355,40.77724,-73.87261
MSN,LGA,71,43.13986,-89.33751,40.77724,-73.87261
ORF,LGA,153,36.89461,-76.20121999999999,40.77724,-73.87261
SDF,LGA,150,38.17439,-85.736,40.77724,-73.87261
CVG,LGA,583,39.04614,-84.66216999999999,40.77724,-73.87261
GSO,LGA,937,36.09775,-79.9373,40.77724,-73.87261
CAE,LGA,287,33.93884,-81.11954,40.77724,-73.87261
OMA,LGA,267,41.30252,-95.89416999999999,40.77724,-73.87261
MHT,LGA,2,42.93452,-71.43706,40.77724,-73.87261
GRR,LGA,358,42.88082,-85.52277,40.77724,-73.87261
BUF,LGA,255,42.94052,-78.73217,40.77724,-73.87261
LEX,LGA,128,38.036970000000004,-84.60539,40.77724,-73.87261
AGS,LGA,1,33.36996,-81.9645,40.77724,-73.87261
AVL,LGA,10,35.43619,-82.54181,40.77724,-73.87261
SRQ,LGA,126,27.395329999999998,-82.55411,40.77724,-73.87261
TYS,LGA,128,35.812490000000004,-83.99286,40.77724,-73.87261
TVC,LGA,5,44.741440000000004,-85.58224,40.77724,-73.87261
XNA,LGA,265,36.28187,-94.30681,40.77724,-73.87261
SBN,LGA,2,41.70895,-86.31846999999999,40.77724,-73.87261
MYR,LGA,731,33.67975,-78.92833,40.77724,-73.87261
SYR,LGA,272,43.11119,-76.10631,40.77724,-73.87261
BZN,LGA,12,45.7769,-111.15301000000001,40.77724,-73.87261
PWM,LGA,114,43.64617,-70.30875,40.77724,-73.87261
ILM,LGA,23,34.27061,-77.90256,40.77724,-73.87261
BTV,LGA,10,44.473,-73.15031,40.77724,-73.87261
ROC,LGA,258,43.11887,-77.67238,40.77724,-73.87261
CHO,LGA,145,38.13864,-78.45286,40.77724,-73.87261
AVP,LGA,1,41.33815,-75.72426999999999,40.77724,-73.87261
BGR,LGA,20,44.80744,-68.82814,40.77724,-73.87261
MTJ,LGA,15,38.50887,-107.89383000000001,40.77724,-73.87261
ORD,FWA,2270,41.9796,-87.90446,40.97847,-85.19515
ATL,FWA,1392,33.640440000000005,-84.42694,40.97847,-85.19515
MSP,FWA,356,44.88055,-93.21692,40.97847,-85.19515
EWR,FWA,346,40.6925,-74.16866,40.97847,-85.19515
DTW,FWA,1170,42.21206,-83.34884,40.97847,-85.19515
ORD,GRB,2202,41.9796,-87.90446,44.48507,-88.12959000000001
ATL,GRB,480,33.640440000000005,-84.42694,44.48507,-88.12959000000001
MSP,GRB,907,44.88055,-93.21692,44.48507,-88.12959000000001
DTW,GRB,705,42.21206,-83.34884,44.48507,-88.12959000000001
ORD,PIA,1792,41.9796,-87.90446,40.66424,-89.69331
ATL,PIA,531,33.640440000000005,-84.42694,40.66424,-89.69331
MSP,PIA,196,44.88055,-93.21692,40.66424,-89.69331
DTW,PIA,358,42.21206,-83.34884,40.66424,-89.69331
ORD,DAY,1704,41.9796,-87.90446,39.90238,-84.21938
ATL,DAY,1369,33.640440000000005,-84.42694,39.90238,-84.21938
MCO,DAY,14,28.428890000000003,-81.31603,39.90238,-84.21938
DEN,DAY,53,39.85841,-104.667,39.90238,-84.21938
MSP,DAY,476,44.88055,-93.21692,39.90238,-84.21938
DFW,DAY,676,32.89595,-97.0372,39.90238,-84.21938
EWR,DAY,370,40.6925,-74.16866,39.90238,-84.21938
TPA,DAY,7,27.97547,-82.53325,39.90238,-84.21938
DTW,DAY,531,42.21206,-83.34884,39.90238,-84.21938
MDW,DAY,439,41.78598,-87.75242,39.90238,-84.21938
ORD,FNT,1691,41.9796,-87.90446,42.9655,-83.74346
ATL,FNT,1015,33.640440000000005,-84.42694,42.9655,-83.74346
MCO,FNT,36,28.428890000000003,-81.31603,42.9655,-83.74346
MSP,FNT,273,44.88055,-93.21692,42.9655,-83.74346
EWR,FNT,120,40.6925,-74.16866,42.9655,-83.74346
TPA,FNT,23,27.97547,-82.53325,42.9655,-83.74346
MDW,FNT,1027,41.78598,-87.75242,42.9655,-83.74346
RSW,FNT,16,26.536170000000002,-81.75516999999999,42.9655,-83.74346
MKE,FNT,1,42.94722,-87.89658,42.9655,-83.74346
GRR,FNT,1,42.88082,-85.52277,42.9655,-83.74346
ORD,RST,1305,41.9796,-87.90446,43.90883,-92.49799
ATL,RST,502,33.640440000000005,-84.42694,43.90883,-92.49799
MSP,RST,998,44.88055,-93.21692,43.90883,-92.49799
ORD,AZO,1232,41.9796,-87.90446,42.23488,-85.55206
MSP,AZO,205,44.88055,-93.21692,42.23488,-85.55206
DTW,AZO,921,42.21206,-83.34884,42.23488,-85.55206
GRR,AZO,1,42.88082,-85.52277,42.23488,-85.55206
LAN,AZO,1,42.7787,-84.58736,42.23488,-85.55206
ORD,DLH,1180,41.9796,-87.90446,46.84209,-92.19365
MSP,DLH,1400,44.88055,-93.21692,46.84209,-92.19365
BRD,DLH,1,46.397859999999994,-94.13723,46.84209,-92.19365
HIB,DLH,1,47.3866,-92.83899,46.84209,-92.19365
ORD,EVV,1156,41.9796,-87.90446,38.03799,-87.53063
ATL,EVV,649,33.640440000000005,-84.42694,38.03799,-87.53063
DTW,EVV,402,42.21206,-83.34884,38.03799,-87.53063
ORD,CWA,1122,41.9796,-87.90446,44.77762,-89.66678
MSP,CWA,14,44.88055,-93.21692,44.77762,-89.66678
DTW,CWA,33,42.21206,-83.34884,44.77762,-89.66678
ORD,LAN,1078,41.9796,-87.90446,42.7787,-84.58736
MSP,LAN,342,44.88055,-93.21692,42.7787,-84.58736
DTW,LAN,1098,42.21206,-83.34884,42.7787,-84.58736
ORD,SPI,1039,41.9796,-87.90446,39.84395,-89.67761999999999
DFW,SPI,106,32.89595,-97.0372,39.84395,-89.67761999999999
ORD,MLI,1038,41.9796,-87.90446,41.44853,-90.50754
ATL,MLI,924,33.640440000000005,-84.42694,41.44853,-90.50754
DEN,MLI,213,39.85841,-104.667,41.44853,-90.50754
MSP,MLI,137,44.88055,-93.21692,41.44853,-90.50754
DTW,MLI,642,42.21206,-83.34884,41.44853,-90.50754
ORD,MBS,1004,41.9796,-87.90446,43.53291,-84.07965
MSP,MBS,270,44.88055,-93.21692,43.53291,-84.07965
DTW,MBS,1331,42.21206,-83.34884,43.53291,-84.07965
LAN,MBS,1,42.7787,-84.58736,43.53291,-84.07965
ORD,LSE,939,41.9796,-87.90446,43.87938,-91.25654
MSP,LSE,898,44.88055,-93.21692,43.87938,-91.25654
ORD,LNK,877,41.9796,-87.90446,40.850970000000004,-96.75925
ATL,LNK,292,33.640440000000005,-84.42694,40.850970000000004,-96.75925
DEN,LNK,778,39.85841,-104.667,40.850970000000004,-96.75925
MSP,LNK,1005,44.88055,-93.21692,40.850970000000004,-96.75925
ORD,BMI,874,41.9796,-87.90446,40.477990000000005,-88.91595
ATL,BMI,938,33.640440000000005,-84.42694,40.477990000000005,-88.91595
MSP,BMI,329,44.88055,-93.21692,40.477990000000005,-88.91595
ORD,CHA,854,41.9796,-87.90446,35.035270000000004,-85.20379
ATL,CHA,2339,33.640440000000005,-84.42694,35.035270000000004,-85.20379
EWR,CHA,668,40.6925,-74.16866,35.035270000000004,-85.20379
DTW,CHA,175,42.21206,-83.34884,35.035270000000004,-85.20379
ORD,MDT,832,41.9796,-87.90446,40.1935,-76.7634
ATL,MDT,1011,33.640440000000005,-84.42694,40.1935,-76.7634
DTW,MDT,732,42.21206,-83.34884,40.1935,-76.7634
CLT,MDT,525,35.214009999999995,-80.94313000000001,40.1935,-76.7634
IAD,MDT,3,38.94453,-77.45581,40.1935,-76.7634
ORD,FAR,787,41.9796,-87.90446,46.91935,-96.81499000000001
ATL,FAR,10,33.640440000000005,-84.42694,46.91935,-96.81499000000001
DEN,FAR,685,39.85841,-104.667,46.91935,-96.81499000000001
MSP,FAR,1576,44.88055,-93.21692,46.91935,-96.81499000000001
ORD,HPN,761,41.9796,-87.90446,41.066959999999995,-73.70756999999999
ATL,HPN,1943,33.640440000000005,-84.42694,41.066959999999995,-73.70756999999999
MCO,HPN,1212,28.428890000000003,-81.31603,41.066959999999995,-73.70756999999999
FLL,HPN,729,26.07258,-80.15275,41.066959999999995,-73.70756999999999
TPA,HPN,365,27.97547,-82.53325,41.066959999999995,-73.70756999999999
DTW,HPN,126,42.21206,-83.34884,41.066959999999995,-73.70756999999999
PBI,HPN,1288,26.683159999999997,-80.09559,41.066959999999995,-73.70756999999999
RSW,HPN,365,26.536170000000002,-81.75516999999999,41.066959999999995,-73.70756999999999
ORD,CMX,727,41.9796,-87.90446,47.168420000000005,-88.48906
MQT,CMX,1,46.353640000000006,-87.39536,47.168420000000005,-88.48906
ORD,SCE,705,41.9796,-87.90446,40.851209999999995,-77.8463
DTW,SCE,860,42.21206,-83.34884,40.851209999999995,-77.8463
CID,SCE,1,41.88459,-91.71087,40.851209999999995,-77.8463
ORD,PAH,678,41.9796,-87.90446,37.060829999999996,-88.77375
STL,PAH,1,38.747690000000006,-90.35999,37.060829999999996,-88.77375
ORD,EAU,676,41.9796,-87.90446,44.86526,-91.48507
ORD,MKG,675,41.9796,-87.90446,43.16949,-86.23822
ORD,ATW,599,41.9796,-87.90446,44.25741,-88.51948
ATL,ATW,560,33.640440000000005,-84.42694,44.25741,-88.51948
MSP,ATW,766,44.88055,-93.21692,44.25741,-88.51948
DTW,ATW,774,42.21206,-83.34884,44.25741,-88.51948
ORD,ERI,523,41.9796,-87.90446,42.08202,-80.17622
DTW,ERI,993,42.21206,-83.34884,42.08202,-80.17622
